defi_protocol,logic_addr,storage_addr,func_sign,platform,block_number,,,
CREAM Finance,0x2ba592F78dB6436527729929AAf6c908497cB200,0x2ba592F78dB6436527729929AAf6c908497cB200,0x70a08231,ETH,16528000,,,
CREAM Finance,0x2ba592F78dB6436527729929AAf6c908497cB200,0x2ba592F78dB6436527729929AAf6c908497cB200,0x782d6fe1,ETH,16528000,,,
CREAM Finance,0x2ba592F78dB6436527729929AAf6c908497cB200,0x2ba592F78dB6436527729929AAf6c908497cB200,0x7ecebe00,ETH,16528000,,,
CREAM Finance,0x2ba592F78dB6436527729929AAf6c908497cB200,0x2ba592F78dB6436527729929AAf6c908497cB200,0x95d89b41,ETH,16528000,,,
CREAM Finance,0x2ba592F78dB6436527729929AAf6c908497cB200,0x2ba592F78dB6436527729929AAf6c908497cB200,0xa9059cbb,ETH,16528000,,,
CREAM Finance,0x2ba592F78dB6436527729929AAf6c908497cB200,0x2ba592F78dB6436527729929AAf6c908497cB200,0xb4b5ea57,ETH,16528000,,,
CREAM Finance,0x2ba592F78dB6436527729929AAf6c908497cB200,0x2ba592F78dB6436527729929AAf6c908497cB200,0xc3cda520,ETH,16528000,,,
CREAM Finance,0x2ba592F78dB6436527729929AAf6c908497cB200,0x2ba592F78dB6436527729929AAf6c908497cB200,0xdd62ed3e,ETH,16528000,,,
CREAM Finance,0x2ba592F78dB6436527729929AAf6c908497cB200,0x2ba592F78dB6436527729929AAf6c908497cB200,0xe7a324dc,ETH,16528000,,,
CREAM Finance,0x2ba592F78dB6436527729929AAf6c908497cB200,0x2ba592F78dB6436527729929AAf6c908497cB200,0xf1127ed8,ETH,16528000,,,
CREAM Finance,0x2ba592F78dB6436527729929AAf6c908497cB200,0x2ba592F78dB6436527729929AAf6c908497cB200,0x00000000,ETH,16528000,,,
DODO,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x6fdde03,ETH,16528000,,,
DODO,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x95ea7b3,ETH,16528000,,,
DODO,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x18160ddd,ETH,16528000,,,
DODO,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x23b872dd,ETH,16528000,,,
DODO,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x313ce567,ETH,16528000,,,
DODO,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x70a08231,ETH,16528000,,,
DODO,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x95d89b41,ETH,16528000,,,
DODO,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0xa9059cbb,ETH,16528000,,,
DODO,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0xdd62ed3e,ETH,16528000,,,
DODO,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x43Dfc4159D86F3A37A5A4B3D4580b888ad7d4DDd,0x00000000,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x6fdde03,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x7546172,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x95ea7b3,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x18160ddd,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x20606b70,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x23b872dd,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x30adf81f,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x313ce567,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x40c10f19,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x587cde1e,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x5c19a95c,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x6fcfff45,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x70a08231,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x782d6fe1,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x7ecebe00,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x95d89b41,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xa9059cbb,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xb4b5ea57,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xc3cda520,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xd505accf,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xdd62ed3e,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xe7a324dc,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xf1127ed8,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xfca3b5aa,ETH,16528000,,,
B.Protocol,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0xbbBBBBB5AA847A2003fbC6b5C16DF0Bd1E725f61,0x00000000,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x00000000,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x6fdde03,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x95ea7b3,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x17634514,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x18160ddd,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x23b872dd,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x313ce567,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3cebb823,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x4ee2cd7e,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x54fd4d50,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x6638c087,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x70a08231,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x80a54001,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x827f32c0,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x95d89b41,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x981b24d0,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xa9059cbb,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xbef97c87,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xc5bcc4f1,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xcae9ca51,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xd3ce77fe,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xdd62ed3e,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xdf8de3e7,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xe77772fe,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xf41e60c5,ETH,16528000,,,
Badger DAO,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0x3472A5A71965499acd81997a54BBA8D852C6E53d,0xf77c4791,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x00000000,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x6fdde03,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x7546172,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x95ea7b3,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x18160ddd,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x23b872dd,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x30b36cef,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x313ce567,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x3644e515,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x39509351,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x3a46b1a8,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x40c10f19,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x587cde1e,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x5c19a95c,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x6fcfff45,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x70a08231,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x7ecebe00,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x8e539e8c,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x95d89b41,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x9ab24eb0,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0xa457c2d7,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0xa9059cbb,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0xc3cda520,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0xd505accf,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0xdd62ed3e,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0xe05185b7,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0xf0292a03,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0xf1127ed8,ETH,16528000,,,
Angle,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0x31429d1856aD1377A8A0079410B297e1a9e214c2,0xfca3b5aa,ETH,16528000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x6fdde03,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x95ea7b3,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x18160ddd,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x20606b70,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x23b872dd,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x313ce567,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x39509351,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x40c10f19,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x587cde1e,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x5c19a95c,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x6fcfff45,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x70a08231,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x715018a6,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x782d6fe1,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x7ecebe00,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x893d20e8,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x8da5cb5b,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x95d89b41,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0xa0712d68,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0xa457c2d7,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0xa9059cbb,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0xb4b5ea57,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0xc3cda520,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0xdd62ed3e,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0xe7a324dc,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0xf1127ed8,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0xf2fde38b,BSC,25270000,,,
ApeSwap AMM,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,0x00000000,BSC,25270000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x6fdde03,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x7546172,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x95ea7b3,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x18160ddd,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x20606b70,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x23b872dd,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x30adf81f,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x30b36cef,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x313ce567,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x40c10f19,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x587cde1e,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x5c11d62f,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x5c19a95c,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x6fcfff45,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x70a08231,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x76c71ca1,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x782d6fe1,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x7ecebe00,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x95d89b41,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0xa9059cbb,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0xb4b5ea57,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0xc3cda520,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0xd505accf,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0xdd62ed3e,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0xe7a324dc,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0xf1127ed8,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0xfca3b5aa,ETH,16528000,,,
PoolTogether,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x0cec1a9154ff802e7934fc916ed7ca50bde6844e,0x00000000,ETH,16528000,,,
Ribbon,0x6123b0049f904d730db3c36a31167d9d4121fa6b,0x6123b0049f904d730db3c36a31167d9d4121fa6b,0x1ffc9a7,ETH,16528000,,,
Ribbon,0x6123b0049f904d730db3c36a31167d9d4121fa6b,0x6123b0049f904d730db3c36a31167d9d4121fa6b,0x6fdde03,ETH,16528000,,,
Ribbon,0x6123b0049f904d730db3c36a31167d9d4121fa6b,0x6123b0049f904d730db3c36a31167d9d4121fa6b,0x95ea7b3,ETH,16528000,,,
